date,weight,day_of_week,is_weekend,is_holiday
2021-08-16,178.0,Monday,False,False
2021-08-17,178.8,Tuesday,False,False
2021-08-18,179.2,Wednesday,False,False
2021-08-19,179.2,Thursday,False,False
2021-08-20,180.2,Friday,False,False
2021-08-21,179.2,Saturday,True,False
2021-08-22,180.4,Sunday,True,False
2021-08-23,181.4,Monday,False,False
2021-08-24,182.0,Tuesday,False,False
2021-08-25,180.8,Wednesday,False,False
2021-08-26,180.4,Thursday,False,False
2021-08-27,179.6,Friday,False,False
2021-08-28,179.8,Saturday,True,False
2021-08-29,180.2,Sunday,True,False
2021-08-30,180.0,Monday,False,False
2021-08-31,181.4,Tuesday,False,False
2021-09-01,179.4,Wednesday,False,False
2021-09-02,181.6,Thursday,False,False
2021-09-03,181.2,Friday,False,False
2021-09-04,180.6,Saturday,True,False
2021-09-05,181.8,Sunday,True,False
2021-09-06,180.8,Monday,False,True
2021-09-07,181.4,Tuesday,False,False
2021-09-08,179.8,Wednesday,False,False
2021-09-09,182.0,Thursday,False,False
2021-09-10,182.4,Friday,False,False
2021-09-11,181.6,Saturday,True,False
2021-09-13,182.4,Monday,False,False
2021-09-14,182.0,Tuesday,False,False
2021-09-15,183.6,Wednesday,False,False
2021-09-16,184.4,Thursday,False,False
2021-09-17,183.0,Friday,False,False
2021-09-18,182.8,Saturday,True,False
2021-09-19,182.4,Sunday,True,False
2021-09-20,182.4,Monday,False,False
2021-09-21,182.6,Tuesday,False,False
2021-09-22,182.0,Wednesday,False,False
2021-09-23,182.4,Thursday,False,False
2021-09-24,182.0,Friday,False,False
2021-09-25,182.4,Saturday,True,False
2021-09-26,182.8,Sunday,True,False
2021-09-27,182.2,Monday,False,False
2021-09-28,182.4,Tuesday,False,False
2021-09-29,182.8,Wednesday,False,False
2021-10-01,182.6,Friday,False,False
2021-10-02,180.6,Saturday,True,False
2021-10-03,183.0,Sunday,True,False
2021-10-04,183.6,Monday,False,False
2021-10-05,183.8,Tuesday,False,False
2021-10-06,182.0,Wednesday,False,False
2021-10-07,181.6,Thursday,False,False
2021-10-08,181.8,Friday,False,False
2021-10-09,181.0,Saturday,True,False
2021-10-10,184.2,Sunday,True,False
2021-10-11,181.8,Monday,False,True
2021-10-12,184.0,Tuesday,False,False
2021-10-13,182.4,Wednesday,False,False
2021-10-14,181.0,Thursday,False,False
2021-10-15,181.0,Friday,False,False
2021-10-17,181.8,Sunday,True,False
2021-10-18,181.8,Monday,False,False
2021-10-19,182.4,Tuesday,False,False
2021-10-20,182.6,Wednesday,False,False
2021-10-21,183.0,Thursday,False,False
2021-10-22,183.0,Friday,False,False
2021-10-23,182.2,Saturday,True,False
2021-10-24,182.8,Sunday,True,False
2021-10-25,182.8,Monday,False,False
2021-10-26,182.8,Tuesday,False,False
2021-10-27,182.4,Wednesday,False,False
2021-10-28,182.0,Thursday,False,False
2021-10-29,182.8,Friday,False,False
2021-10-30,182.8,Saturday,True,False
2021-10-31,181.0,Sunday,True,False
2021-11-01,182.0,Monday,False,False
2021-11-02,181.6,Tuesday,False,False
2021-11-03,181.4,Wednesday,False,False
2021-11-04,180.6,Thursday,False,False
2021-11-05,179.6,Friday,False,False
2021-11-06,180.8,Saturday,True,False
2021-11-07,182.2,Sunday,True,False
2021-11-08,181.2,Monday,False,False
2021-11-09,183.4,Tuesday,False,False
2021-11-10,181.8,Wednesday,False,False
2021-11-11,181.2,Thursday,False,True
2021-11-13,183.6,Saturday,True,False
2021-11-14,181.6,Sunday,True,False
2021-11-15,182.4,Monday,False,False
2021-11-16,182.4,Tuesday,False,False
2021-11-17,181.2,Wednesday,False,False
2021-11-18,182.4,Thursday,False,False
2021-11-19,180.8,Friday,False,False
2021-11-20,181.6,Saturday,True,False
2021-11-21,183.0,Sunday,True,False
2021-11-22,182.0,Monday,False,False
2021-11-23,183.0,Tuesday,False,False
2021-11-24,183.2,Wednesday,False,False
2021-11-25,184.0,Thursday,False,True
2021-11-26,183.4,Friday,False,False
2021-11-27,183.8,Saturday,True,False
2021-11-28,184.6,Sunday,True,False
2021-11-29,184.4,Monday,False,False
2021-11-30,185.0,Tuesday,False,False
2021-12-01,183.4,Wednesday,False,False
2021-12-02,183.6,Thursday,False,False
2021-12-03,184.0,Friday,False,False
2021-12-04,183.6,Saturday,True,False
2021-12-05,183.4,Sunday,True,False
2021-12-06,183.2,Monday,False,False
2021-12-07,183.4,Tuesday,False,False
2021-12-08,183.4,Wednesday,False,False
2021-12-09,182.6,Thursday,False,False
2021-12-10,182.6,Friday,False,False
2021-12-11,182.8,Saturday,True,False
2021-12-12,182.6,Sunday,True,False
2021-12-13,183.8,Monday,False,False
2021-12-14,184.3,Tuesday,False,False
2021-12-15,183.8,Wednesday,False,False
2021-12-16,183.4,Thursday,False,False
2021-12-17,183.8,Friday,False,False
2021-12-20,184.8,Monday,False,False
2021-12-21,184.2,Tuesday,False,False
2021-12-23,182.8,Thursday,False,False
2021-12-24,182.0,Friday,False,True
2021-12-25,182.4,Saturday,True,True
2021-12-26,182.0,Sunday,True,False
2021-12-27,183.2,Monday,False,False
2021-12-28,184.0,Tuesday,False,False
2021-12-29,181.4,Wednesday,False,False
2021-12-30,182.2,Thursday,False,False
2022-01-03,185.6,Monday,False,False
2022-01-04,184.6,Tuesday,False,False
2022-01-05,184.0,Wednesday,False,False
2022-01-06,182.6,Thursday,False,False
2022-01-07,183.8,Friday,False,False
2022-01-08,184.0,Saturday,True,False
2022-01-10,184.8,Monday,False,False
2022-01-11,185.2,Tuesday,False,False
2022-01-12,185.4,Wednesday,False,False
2022-01-14,185.6,Friday,False,False
2022-01-16,184.8,Sunday,True,False
2022-01-17,185.4,Monday,False,True
2022-01-18,186.4,Tuesday,False,False
2022-01-19,184.6,Wednesday,False,False
2022-01-20,182.8,Thursday,False,False
2022-01-21,183.6,Friday,False,False
2022-01-22,183.2,Saturday,True,False
2022-01-23,183.8,Sunday,True,False
2022-01-24,184.4,Monday,False,False
2022-01-25,184.8,Tuesday,False,False
2022-01-26,185.2,Wednesday,False,False
2022-01-27,184.0,Thursday,False,False
2022-01-28,184.8,Friday,False,False
2022-01-29,184.8,Saturday,True,False
2022-01-30,184.6,Sunday,True,False
2022-01-31,183.0,Monday,False,False
2022-02-01,183.6,Tuesday,False,False
2022-02-02,183.2,Wednesday,False,False
2022-02-03,182.6,Thursday,False,False
2022-02-04,184.0,Friday,False,False
2022-02-05,184.8,Saturday,True,False
2022-02-06,184.4,Sunday,True,False
2022-02-07,183.2,Monday,False,False
2022-02-08,184.8,Tuesday,False,False
2022-02-10,182.4,Thursday,False,False
2022-02-11,183.0,Friday,False,False
2022-02-12,182.4,Saturday,True,False
2022-02-13,184.6,Sunday,True,False
2022-02-14,186.4,Monday,False,False
2022-02-15,185.2,Tuesday,False,False
2022-02-16,185.2,Wednesday,False,False
2022-02-17,183.2,Thursday,False,False
2022-02-18,182.6,Friday,False,False
2022-02-19,183.2,Saturday,True,False
2022-02-20,184.2,Sunday,True,False
2022-02-21,184.8,Monday,False,True
2022-02-22,184.8,Tuesday,False,False
2022-02-23,184.0,Wednesday,False,False
2022-02-24,183.2,Thursday,False,False
2022-02-27,183.6,Sunday,True,False
2022-02-28,183.6,Monday,False,False
2022-03-01,184.2,Tuesday,False,False
2022-03-02,182.8,Wednesday,False,False
2022-03-03,181.6,Thursday,False,False
2022-03-04,181.6,Friday,False,False
2022-03-05,181.6,Saturday,True,False
2022-03-06,181.4,Sunday,True,False
2022-03-07,181.6,Monday,False,False
2022-03-08,182.2,Tuesday,False,False
2022-03-09,181.8,Wednesday,False,False
2022-03-10,180.6,Thursday,False,False
2022-03-11,181.2,Friday,False,False
2022-03-12,181.4,Saturday,True,False
2022-03-13,180.6,Sunday,True,False
2022-03-14,179.4,Monday,False,False
2022-03-15,181.0,Tuesday,False,False
2022-03-16,179.8,Wednesday,False,False
2022-03-17,181.4,Thursday,False,False
2022-03-18,181.2,Friday,False,False
2022-03-19,180.6,Saturday,True,False
2022-03-20,180.4,Sunday,True,False
2022-03-21,181.6,Monday,False,False
2022-03-22,181.6,Tuesday,False,False
2022-03-23,179.8,Wednesday,False,False
2022-03-24,178.6,Thursday,False,False
2022-03-25,178.6,Friday,False,False
2022-03-26,178.6,Saturday,True,False
2022-03-27,179.0,Sunday,True,False
2022-03-28,180.6,Monday,False,False
2022-03-29,180.2,Tuesday,False,False
2022-03-30,180.4,Wednesday,False,False
2022-03-31,180.8,Thursday,False,False
2022-04-01,181.4,Friday,False,False
2022-04-02,179.0,Saturday,True,False
2022-04-03,178.8,Sunday,True,False
2022-04-04,178.0,Monday,False,False
2022-04-05,178.0,Tuesday,False,False
2022-04-06,178.0,Wednesday,False,False
2022-04-07,177.4,Thursday,False,False
2022-04-08,177.8,Friday,False,False
2022-04-09,179.0,Saturday,True,False
2022-04-10,177.8,Sunday,True,False
2022-04-12,176.6,Tuesday,False,False
2022-04-13,176.4,Wednesday,False,False
2022-04-14,177.4,Thursday,False,False
2022-04-15,176.2,Friday,False,False
2022-04-16,177.4,Saturday,True,False
2022-04-17,176.4,Sunday,True,False
2022-04-18,177.0,Monday,False,False
2022-04-19,177.6,Tuesday,False,False
2022-04-20,178.0,Wednesday,False,False
2022-04-21,178.0,Thursday,False,False
2022-04-22,179.8,Friday,False,False
2022-04-23,179.6,Saturday,True,False
2022-04-24,178.2,Sunday,True,False
2022-04-25,176.6,Monday,False,False
2022-04-26,176.2,Tuesday,False,False
2022-04-27,176.4,Wednesday,False,False
2022-04-28,176.2,Thursday,False,False
2022-04-29,176.4,Friday,False,False
2022-04-30,179.2,Saturday,True,False
2022-05-01,177.6,Sunday,True,False
2022-05-02,177.2,Monday,False,False
2022-05-04,177.6,Wednesday,False,False
2022-05-05,176.8,Thursday,False,False
2022-05-06,176.8,Friday,False,False
2022-05-07,176.4,Saturday,True,False
2022-05-08,174.8,Sunday,True,False
2022-05-09,175.2,Monday,False,False
2022-05-10,175.0,Tuesday,False,False
2022-05-11,174.8,Wednesday,False,False
2022-05-12,176.4,Thursday,False,False
2022-05-13,176.4,Friday,False,False
2022-05-14,177.6,Saturday,True,False
2022-05-15,179.0,Sunday,True,False
2022-05-16,176.4,Monday,False,False
2022-05-17,175.6,Tuesday,False,False
2022-05-18,175.8,Wednesday,False,False
2022-05-19,176.2,Thursday,False,False
2022-05-20,178.0,Friday,False,False
2022-05-21,174.8,Saturday,True,False
2022-05-22,175.8,Sunday,True,False
2022-05-23,174.4,Monday,False,False
2022-05-24,174.4,Tuesday,False,False
2022-05-25,175.4,Wednesday,False,False
2022-05-26,174.6,Thursday,False,False
2022-05-27,176.6,Friday,False,False
2022-05-28,176.6,Saturday,True,False
2022-05-29,176.2,Sunday,True,False
2022-05-30,175.8,Monday,False,True
2022-05-31,176.0,Tuesday,False,False
2022-06-01,176.6,Wednesday,False,False
2022-06-02,175.6,Thursday,False,False
2022-06-03,176.0,Friday,False,False
2022-06-04,176.6,Saturday,True,False
2022-06-05,176.6,Sunday,True,False
2022-06-06,176.4,Monday,False,False
2022-06-07,179.2,Tuesday,False,False
2022-06-08,178.8,Wednesday,False,False
2022-06-09,177.4,Thursday,False,False
2022-06-10,177.4,Friday,False,False
2022-06-11,177.0,Saturday,True,False
2022-06-12,177.4,Sunday,True,False
2022-06-13,177.4,Monday,False,False
2022-06-14,177.4,Tuesday,False,False
2022-06-15,179.8,Wednesday,False,False
2022-06-16,179.8,Thursday,False,False
2022-06-17,178.2,Friday,False,False
2022-06-18,176.4,Saturday,True,False
2022-06-19,178.2,Sunday,True,True
2022-06-20,178.8,Monday,False,True
2022-06-21,179.0,Tuesday,False,False
2022-06-22,176.4,Wednesday,False,False
2022-06-23,176.4,Thursday,False,False
2022-06-25,178.4,Saturday,True,False
2022-06-27,182.8,Monday,False,False
2022-06-28,180.6,Tuesday,False,False
2022-06-29,180.2,Wednesday,False,False
2022-06-30,179.4,Thursday,False,False
2022-07-02,180.2,Saturday,True,False
2022-07-03,180.8,Sunday,True,False
2022-07-04,181.6,Monday,False,True
2022-07-05,179.2,Tuesday,False,False
2022-07-06,180.4,Wednesday,False,False
2022-07-07,180.8,Thursday,False,False
2022-07-08,180.2,Friday,False,False
2022-07-09,181.2,Saturday,True,False
2022-07-10,182.0,Sunday,True,False
2022-07-11,181.0,Monday,False,False
2022-07-12,180.8,Tuesday,False,False
2022-07-13,181.2,Wednesday,False,False
2022-07-14,180.6,Thursday,False,False
2022-07-16,182.8,Saturday,True,False
2022-07-18,181.8,Monday,False,False
2022-07-19,182.8,Tuesday,False,False
2022-07-20,180.6,Wednesday,False,False
2022-07-21,179.4,Thursday,False,False
2022-07-22,179.4,Friday,False,False
2022-07-23,181.2,Saturday,True,False
2022-07-25,181.2,Monday,False,False
2022-07-26,179.8,Tuesday,False,False
2022-07-27,180.4,Wednesday,False,False
2022-07-28,180.6,Thursday,False,False
2022-07-29,180.2,Friday,False,False
2022-07-31,182.8,Sunday,True,False
2022-08-03,182.8,Wednesday,False,False
2022-08-04,183.4,Thursday,False,False
2022-08-05,182.0,Friday,False,False
2022-08-06,182.0,Saturday,True,False
2022-08-08,184.0,Monday,False,False
2022-08-09,184.4,Tuesday,False,False
2022-08-10,183.8,Wednesday,False,False
2022-08-11,182.6,Thursday,False,False
2022-08-12,182.4,Friday,False,False
2022-08-14,183.4,Sunday,True,False
2022-08-15,185.0,Monday,False,False
2022-08-18,183.0,Thursday,False,False
2022-08-19,179.4,Friday,False,False
2022-08-20,180.4,Saturday,True,False
2022-08-22,180.2,Monday,False,False
2022-08-24,182.4,Wednesday,False,False
2022-08-26,181.0,Friday,False,False
2022-08-27,180.4,Saturday,True,False
2022-08-28,180.8,Sunday,True,False
2022-08-29,181.0,Monday,False,False
2022-09-04,184.4,Sunday,True,False
2022-09-05,184.2,Monday,False,True
2022-09-06,184.8,Tuesday,False,False
2022-09-08,182.8,Thursday,False,False
2022-09-09,182.8,Friday,False,False
2022-09-10,184.8,Saturday,True,False
2022-09-13,185.6,Tuesday,False,False
2022-09-14,183.4,Wednesday,False,False
2022-09-15,186.6,Thursday,False,False
2022-09-16,185.0,Friday,False,False
2022-09-17,186.0,Saturday,True,False
2022-09-18,186.6,Sunday,True,False
2022-09-19,185.6,Monday,False,False
2022-09-20,187.4,Tuesday,False,False
2022-09-21,187.2,Wednesday,False,False
2022-09-22,185.6,Thursday,False,False
2022-09-23,186.2,Friday,False,False
2022-09-24,185.6,Saturday,True,False
2022-09-25,187.8,Sunday,True,False
2022-09-26,186.6,Monday,False,False
2022-09-27,184.6,Tuesday,False,False
2022-09-28,185.0,Wednesday,False,False
2022-09-29,185.8,Thursday,False,False
2022-09-30,183.8,Friday,False,False
2022-10-01,186.2,Saturday,True,False
2022-10-02,188.2,Sunday,True,False
2022-10-03,188.6,Monday,False,False
2022-10-04,184.4,Tuesday,False,False
2022-10-05,186.6,Wednesday,False,False
2022-10-06,187.2,Thursday,False,False
2022-10-07,187.0,Friday,False,False
2022-10-08,187.8,Saturday,True,False
2022-10-09,189.2,Sunday,True,False
2022-10-10,186.6,Monday,False,True
2022-10-11,187.6,Tuesday,False,False
2022-10-12,186.8,Wednesday,False,False
2022-10-14,188.8,Friday,False,False
2022-10-15,187.8,Saturday,True,False
2022-10-16,190.2,Sunday,True,False
2022-10-17,188.2,Monday,False,False
2022-10-18,187.0,Tuesday,False,False
2022-10-20,188.0,Thursday,False,False
2022-10-21,188.4,Friday,False,False
2022-10-22,189.2,Saturday,True,False
2022-10-23,191.0,Sunday,True,False
2022-10-24,189.0,Monday,False,False
2022-10-25,189.8,Tuesday,False,False
2022-10-26,189.4,Wednesday,False,False
2022-10-27,190.6,Thursday,False,False
2022-10-28,190.2,Friday,False,False
2022-10-29,188.4,Saturday,True,False
2022-10-30,191.4,Sunday,True,False
2022-10-31,192.6,Monday,False,False
2022-11-01,190.2,Tuesday,False,False
2022-11-02,189.8,Wednesday,False,False
2022-11-03,188.4,Thursday,False,False
2022-11-04,189.0,Friday,False,False
2022-11-05,190.2,Saturday,True,False
2022-11-06,192.0,Sunday,True,False
2022-11-07,189.8,Monday,False,False
2022-11-08,193.2,Tuesday,False,False
2022-11-09,189.2,Wednesday,False,False
2022-11-10,189.2,Thursday,False,False
2022-11-11,192.6,Friday,False,True
2022-11-12,192.0,Saturday,True,False
2022-11-13,190.4,Sunday,True,False
2022-11-14,192.0,Monday,False,False
2022-11-15,193.8,Tuesday,False,False
2022-11-16,192.0,Wednesday,False,False
2022-11-17,191.2,Thursday,False,False
2022-11-18,190.6,Friday,False,False
2022-11-19,191.0,Saturday,True,False
2022-11-20,192.4,Sunday,True,False
2022-11-21,192.8,Monday,False,False
2022-11-22,192.4,Tuesday,False,False
2022-11-23,192.4,Wednesday,False,False
2022-11-24,193.0,Thursday,False,True
2022-11-25,194.0,Friday,False,False
2022-11-26,194.8,Saturday,True,False
2022-11-27,193.2,Sunday,True,False
2022-11-28,193.2,Monday,False,False
2022-11-29,192.4,Tuesday,False,False
2022-11-30,193.2,Wednesday,False,False
2022-12-01,192.6,Thursday,False,False
2022-12-02,194.2,Friday,False,False
2022-12-03,194.2,Saturday,True,False
2022-12-06,193.6,Tuesday,False,False
2022-12-07,196.6,Wednesday,False,False
2022-12-08,194.8,Thursday,False,False
2022-12-09,194.0,Friday,False,False
2022-12-10,194.6,Saturday,True,False
2022-12-11,196.8,Sunday,True,False
2022-12-12,196.8,Monday,False,False
2022-12-13,194.6,Tuesday,False,False
2022-12-14,194.6,Wednesday,False,False
2022-12-15,193.2,Thursday,False,False
2022-12-16,195.6,Friday,False,False
2022-12-17,193.8,Saturday,True,False
2022-12-18,193.8,Sunday,True,False
2022-12-19,194.8,Monday,False,False
2022-12-20,194.6,Tuesday,False,False
2022-12-21,194.0,Wednesday,False,False
2022-12-22,194.6,Thursday,False,False
2022-12-23,196.6,Friday,False,False
2022-12-24,197.0,Saturday,True,False
2022-12-25,197.4,Sunday,True,True
2022-12-26,199.8,Monday,False,True
2022-12-27,195.4,Tuesday,False,False
2022-12-28,195.2,Wednesday,False,False
2022-12-29,196.0,Thursday,False,False
2022-12-30,197.0,Friday,False,False
2023-01-01,199.6,Sunday,True,True
2023-01-02,200.2,Monday,False,True
2023-01-03,196.0,Tuesday,False,False
2023-01-04,196.8,Wednesday,False,False
2023-01-05,194.6,Thursday,False,False
2023-01-06,195.6,Friday,False,False
2023-01-07,196.4,Saturday,True,False
2023-01-08,198.4,Sunday,True,False
2023-01-09,196.0,Monday,False,False
2023-01-10,197.2,Tuesday,False,False
2023-01-11,197.6,Wednesday,False,False
2023-01-12,198.0,Thursday,False,False
2023-01-13,197.0,Friday,False,False
2023-01-14,197.0,Saturday,True,False
2023-01-15,198.0,Sunday,True,False
2023-01-16,198.0,Monday,False,True
2023-01-17,196.8,Tuesday,False,False
2023-01-18,196.8,Wednesday,False,False
2023-01-19,197.6,Thursday,False,False
2023-01-21,199.8,Saturday,True,False
2023-01-22,199.2,Sunday,True,False
2023-01-23,198.2,Monday,False,False
2023-01-25,200.0,Wednesday,False,False
2023-01-26,198.0,Thursday,False,False
2023-01-27,198.2,Friday,False,False
2023-01-28,198.8,Saturday,True,False
2023-01-29,198.8,Sunday,True,False
2023-01-30,201.6,Monday,False,False
2023-01-31,198.4,Tuesday,False,False
2023-02-01,197.6,Wednesday,False,False
2023-02-02,198.8,Thursday,False,False
2023-02-06,202.2,Monday,False,False
2023-02-08,197.4,Wednesday,False,False
2023-02-09,198.8,Thursday,False,False
2023-02-10,200.8,Friday,False,False
2023-02-11,199.8,Saturday,True,False
2023-02-14,203.6,Tuesday,False,False
2023-02-15,201.6,Wednesday,False,False
2023-02-16,201.8,Thursday,False,False
2023-02-17,200.6,Friday,False,False
2023-02-18,201.0,Saturday,True,False
2023-02-19,199.8,Sunday,True,False
2023-02-20,202.6,Monday,False,True
2023-02-21,200.2,Tuesday,False,False
2023-02-22,200.0,Wednesday,False,False
2023-02-27,199.8,Monday,False,False
2023-02-28,200.8,Tuesday,False,False
2023-03-01,202.6,Wednesday,False,False
2023-03-02,200.6,Thursday,False,False
2023-03-03,200.0,Friday,False,False
2023-03-04,200.0,Saturday,True,False
2023-03-05,201.0,Sunday,True,False
2023-03-06,201.4,Monday,False,False
2023-03-07,200.8,Tuesday,False,False
2023-03-08,199.6,Wednesday,False,False
2023-03-09,199.6,Thursday,False,False
2023-03-10,199.2,Friday,False,False
2023-03-11,199.4,Saturday,True,False
2023-03-12,201.0,Sunday,True,False
2023-03-13,199.0,Monday,False,False
2023-03-14,199.2,Tuesday,False,False
2023-03-15,199.4,Wednesday,False,False
2023-03-16,201.6,Thursday,False,False
2023-03-17,200.2,Friday,False,False
2023-03-18,201.4,Saturday,True,False
2023-03-19,200.6,Sunday,True,False
2023-03-20,199.2,Monday,False,False
2023-03-21,200.6,Tuesday,False,False
2023-03-22,199.8,Wednesday,False,False
2023-03-23,200.8,Thursday,False,False
2023-03-24,198.4,Friday,False,False
2023-03-26,202.2,Sunday,True,False
2023-03-27,199.2,Monday,False,False
2023-03-28,199.2,Tuesday,False,False
2023-03-29,196.4,Wednesday,False,False
2023-03-30,198.4,Thursday,False,False
2023-04-02,200.8,Sunday,True,False
2023-04-04,200.0,Tuesday,False,False
2023-04-05,201.0,Wednesday,False,False
2023-04-06,200.8,Thursday,False,False
2023-04-07,201.8,Friday,False,False
2023-04-08,202.8,Saturday,True,False
2023-04-09,203.2,Sunday,True,False
2023-04-10,204.0,Monday,False,False
2023-04-11,201.6,Tuesday,False,False
2023-04-12,202.8,Wednesday,False,False
2023-04-13,201.2,Thursday,False,False
2023-04-14,202.0,Friday,False,False
2023-04-15,201.8,Saturday,True,False
2023-04-16,202.6,Sunday,True,False
2023-04-17,201.4,Monday,False,False
2023-04-18,202.2,Tuesday,False,False
2023-04-19,205.0,Wednesday,False,False
2023-04-20,203.0,Thursday,False,False
2023-04-21,202.2,Friday,False,False
2023-04-22,201.2,Saturday,True,False
2023-04-23,200.2,Sunday,True,False
2023-04-24,200.6,Monday,False,False
2023-04-25,198.4,Tuesday,False,False
2023-04-26,198.4,Wednesday,False,False
2023-04-27,199.0,Thursday,False,False
2023-04-28,201.0,Friday,False,False
2023-04-29,200.6,Saturday,True,False
2023-04-30,199.8,Sunday,True,False
2023-05-01,199.2,Monday,False,False
2023-05-03,201.8,Wednesday,False,False
2023-05-04,199.8,Thursday,False,False
2023-05-05,200.2,Friday,False,False
2023-05-06,202.0,Saturday,True,False
2023-05-07,202.0,Sunday,True,False
2023-05-08,200.0,Monday,False,False
2023-05-09,200.8,Tuesday,False,False
2023-05-10,201.8,Wednesday,False,False
2023-05-12,201.8,Friday,False,False
2023-05-15,204.8,Monday,False,False
2023-05-16,206.4,Tuesday,False,False
2023-05-18,205.0,Thursday,False,False
2023-05-19,201.6,Friday,False,False
2023-05-20,203.6,Saturday,True,False
2023-05-21,203.4,Sunday,True,False
2023-05-22,202.4,Monday,False,False
2023-05-23,203.2,Tuesday,False,False
2023-05-24,203.6,Wednesday,False,False
2023-05-25,202.4,Thursday,False,False
2023-05-26,203.2,Friday,False,False
2023-05-27,204.2,Saturday,True,False
2023-05-28,204.2,Sunday,True,False
2023-05-29,202.8,Monday,False,True
2023-05-30,201.8,Tuesday,False,False
2023-05-31,202.2,Wednesday,False,False
2023-06-01,203.2,Thursday,False,False
2023-06-02,202.2,Friday,False,False
2023-06-03,201.8,Saturday,True,False
2023-06-04,202.8,Sunday,True,False
2023-06-05,203.8,Monday,False,False
2023-06-06,202.4,Tuesday,False,False
2023-06-07,202.2,Wednesday,False,False
2023-06-08,202.4,Thursday,False,False
2023-06-09,202.2,Friday,False,False
2023-06-10,201.0,Saturday,True,False
2023-06-11,202.6,Sunday,True,False
2023-06-12,202.0,Monday,False,False
2023-06-13,205.2,Tuesday,False,False
2023-06-14,202.8,Wednesday,False,False
2023-06-16,206.0,Friday,False,False
2023-06-17,202.4,Saturday,True,False
2023-06-18,203.0,Sunday,True,False
2023-06-19,204.4,Monday,False,True
2023-06-20,203.4,Tuesday,False,False
2023-06-21,202.2,Wednesday,False,False
2023-06-22,203.4,Thursday,False,False
2023-06-23,203.0,Friday,False,False
2023-06-24,202.6,Saturday,True,False
2023-06-25,203.8,Sunday,True,False
2023-06-26,203.0,Monday,False,False
2023-06-27,203.2,Tuesday,False,False
2023-06-28,200.8,Wednesday,False,False
2023-06-29,202.4,Thursday,False,False
2023-06-30,200.8,Friday,False,False
2023-07-01,202.4,Saturday,True,False
2023-07-02,202.6,Sunday,True,False
2023-07-03,201.8,Monday,False,False
2023-07-05,201.6,Wednesday,False,False
2023-07-06,201.8,Thursday,False,False
2023-07-07,203.4,Friday,False,False
2023-07-08,204.0,Saturday,True,False
2023-07-09,203.4,Sunday,True,False
2023-07-11,202.8,Tuesday,False,False
2023-07-12,203.4,Wednesday,False,False
2023-07-13,202.8,Thursday,False,False
2023-07-14,204.2,Friday,False,False
2023-07-15,202.6,Saturday,True,False
2023-07-16,201.6,Sunday,True,False
2023-07-17,203.0,Monday,False,False
2023-07-18,203.4,Tuesday,False,False
2023-07-19,203.4,Wednesday,False,False
2023-07-20,201.6,Thursday,False,False
2023-07-21,202.2,Friday,False,False
2023-07-22,203.4,Saturday,True,False
2023-07-23,204.2,Sunday,True,False
2023-07-25,202.8,Tuesday,False,False
2023-07-26,203.8,Wednesday,False,False
2023-07-29,204.6,Saturday,True,False
2023-08-01,207.2,Tuesday,False,False
2023-08-02,206.4,Wednesday,False,False
2023-08-03,206.0,Thursday,False,False
2023-08-04,203.8,Friday,False,False
2023-08-05,203.8,Saturday,True,False
2023-08-09,206.8,Wednesday,False,False
2023-08-10,206.2,Thursday,False,False
2023-08-11,208.4,Friday,False,False
2023-08-13,206.2,Sunday,True,False
2023-08-14,206.0,Monday,False,False
2023-08-15,206.0,Tuesday,False,False
2023-08-16,205.4,Wednesday,False,False
2023-08-17,206.4,Thursday,False,False
2023-08-18,207.6,Friday,False,False
2023-08-19,210.2,Saturday,True,False
2023-08-20,207.4,Sunday,True,False
2023-08-21,207.6,Monday,False,False
2023-08-22,208.4,Tuesday,False,False
2023-08-23,208.2,Wednesday,False,False
2023-08-26,207.2,Saturday,True,False
2023-08-27,205.6,Sunday,True,False
2023-08-28,207.8,Monday,False,False
2023-08-29,208.8,Tuesday,False,False
2023-09-03,208.6,Sunday,True,False
2023-09-04,209.4,Monday,False,True
2023-09-05,207.8,Tuesday,False,False
2023-09-06,207.8,Wednesday,False,False
2023-09-07,207.6,Thursday,False,False
2023-09-08,206.0,Friday,False,False
2023-09-09,206.6,Saturday,True,False
2023-09-10,206.4,Sunday,True,False
2023-09-11,207.8,Monday,False,False
2023-09-13,207.8,Wednesday,False,False
2023-09-14,206.2,Thursday,False,False
2023-09-15,207.0,Friday,False,False
2023-09-18,208.8,Monday,False,False
2023-09-19,206.4,Tuesday,False,False
2023-09-21,207.2,Thursday,False,False
2023-09-22,206.6,Friday,False,False
2023-09-23,207.8,Saturday,True,False
2023-09-24,206.4,Sunday,True,False
2023-09-25,206.2,Monday,False,False
2023-09-26,206.2,Tuesday,False,False
2023-09-28,206.0,Thursday,False,False
2023-09-29,206.4,Friday,False,False
2023-09-30,207.4,Saturday,True,False
2023-10-01,206.6,Sunday,True,False
2023-10-02,207.4,Monday,False,False
2023-10-03,205.4,Tuesday,False,False
2023-10-04,205.8,Wednesday,False,False
2023-10-05,206.0,Thursday,False,False
2023-10-06,207.8,Friday,False,False
2023-10-07,206.4,Saturday,True,False
2023-10-08,207.2,Sunday,True,False
2023-10-09,206.0,Monday,False,True
2023-10-10,206.0,Tuesday,False,False
2023-10-11,206.4,Wednesday,False,False
2023-10-12,206.2,Thursday,False,False
2023-10-13,207.4,Friday,False,False
